time_A_s,time_B_s
0.0,0.11736925959609985
0.2,0.2563654102011466
0.4,0.2812523493593022
0.6000000000000001,0.5781966872111124
0.8,0.9419941244869755
1.0,0.8724380571981383
1.2000000000000002,1.3427951250699244
1.4000000000000001,1.560844236856481
1.6,1.497369418118105
1.8,1.944901614952179
2.0,1.8926824109243472
2.2,2.3060645078475868
2.4000000000000004,2.3345460747155755
2.6,2.7560846215589283
2.8000000000000003,2.7409656143192973
3.0,3.021018051822364
3.2,3.0800442757075537
3.4000000000000004,3.388806835275354
3.6,3.5909102433991418
3.8000000000000003,3.7206802052698333
4.0,3.9485393725601337
4.2,4.303356510263453
4.4,4.356760854790995
4.6000000000000005,4.4856724831499095
4.800000000000001,4.895115716032397
5.0,5.06836843680435
5.2,5.3010125362635625
5.4,5.406825548314192
5.6000000000000005,5.457779741499167
5.800000000000001,5.799789043477596
6.0,5.972645228930222
6.2,6.090812074212282
6.4,6.482797068587229
6.6000000000000005,6.7711581746665725
6.800000000000001,6.679371035138422
7.0,6.855235729849318
7.2,7.113775210417852
7.4,7.465004422747
7.6000000000000005,7.639354404128918
7.800000000000001,7.838683726381736
8.0,8.059323922312279
8.200000000000001,8.155157819641884
8.4,8.452654358509061
8.6,8.58339318607824
8.8,9.033694160191082
9.0,8.893374391858135
9.200000000000001,9.176153056474059
9.4,9.351738694789255
9.600000000000001,9.756925301951732
9.8,9.672014946844415
10.0,9.788792092524625
10.200000000000001,10.286149764138145
10.4,10.385814719959946
10.600000000000001,10.849323543058116
10.8,10.749047506335947
11.0,11.090354750444293
11.200000000000001,11.15218615363928
11.4,11.35056677213159
11.600000000000001,11.66103752207095
11.8,11.768163399813716
12.0,11.963309850287349
12.200000000000001,12.146065331481696
12.4,12.329498051418739
12.600000000000001,12.440411495611388
12.8,12.7191093081583
13.0,12.982071889958368
13.200000000000001,13.264957930360257
13.4,13.443781087059346
13.600000000000001,13.492009601852187
13.8,14.156420333172246
14.0,14.097963045402125
14.200000000000001,14.311607261718185
14.4,14.424788807270383
14.600000000000001,14.558492167675809
14.8,14.848356362614924
15.0,14.763147274057154
15.200000000000001,15.100163910527156
15.4,15.4276543012187
15.600000000000001,15.574280880389445
15.8,15.812704613927439
16.0,16.03577535247272
16.2,16.34649875442371
16.400000000000002,16.426000972512206
16.6,16.692017390813003
16.8,16.905776491867947
17.0,16.76954303420314
17.2,17.346089059017928
17.400000000000002,17.39773670922259
17.6,17.485064398739244
17.8,17.803494805644164
18.0,18.002910971108538
18.2,18.095074055945332
18.400000000000002,18.319772866990018
18.6,18.662726696865953
18.8,18.59617609214691
19.0,18.879834436336452
19.200000000000003,19.034969359106526
19.400000000000002,19.330168732702003
19.6,19.79086200421459
19.8,19.6386349400703
20.0,19.982510162556665
20.200000000000003,20.367839263101978
20.400000000000002,20.22136530485796
20.6,20.71217171823831
20.8,20.87764890607613
21.0,20.934176675134243
21.200000000000003,21.241436244614835
21.400000000000002,21.462480715466302
21.6,21.49521166407712
21.8,21.766755821004
22.0,22.057493093602687
22.200000000000003,22.153993823747143
22.400000000000002,22.450966558247664
22.6,22.57201122291369
22.8,22.602166936725602
23.0,22.842406465617927
23.200000000000003,23.37226744650053
23.400000000000002,23.247502225211257
23.6,23.454178393316255
23.8,23.71521434827244
24.0,24.104044878469082
24.200000000000003,24.01577008152966
24.400000000000002,24.316455889768818
24.6,24.644527703671002
24.8,24.97747790839352
25.0,24.856753952772156
25.200000000000003,25.28472058467292
25.400000000000002,25.360027687979148
25.6,25.677874263875093
25.8,25.798691735415847
26.0,25.937836935400167
26.200000000000003,26.095988105939732
26.400000000000002,26.445854823389187
26.6,26.407708384299895
26.8,26.64728347576513
27.0,26.976342560036965
27.200000000000003,27.220552221657066
27.400000000000002,27.41746606405144
27.6,27.60230104092506
27.8,27.802955251160792
28.0,27.883537175861058
28.200000000000003,28.184851280256627
28.400000000000002,28.38642200596986
28.6,28.80464102746057
28.8,28.751092162362887
29.0,28.99919695018469
29.200000000000003,29.328578518186163
29.400000000000002,29.465489158849778
29.6,29.474556722751863
29.8,30.081232797894298
30.0,30.035298025995083
30.200000000000003,30.08850625937686
30.400000000000002,30.570382693457194
30.6,30.572895213855887
30.8,30.837453543749206
31.0,30.992079721333745
31.200000000000003,31.160109856044084
31.400000000000002,31.486198013828822
31.6,31.609594235721932
31.8,31.76211900914464
32.0,31.95254808084362
32.2,32.210243968169124
32.4,32.31403051608337
32.6,32.5945498349345
32.800000000000004,32.94759413089474
33.0,32.87344017434318
33.2,33.15222875690277
33.4,33.29960017338094
33.6,33.5423082881464
33.800000000000004,33.9172878334254
34.0,34.180662121102266
34.2,34.04450019002387
34.4,34.5560061857509
34.6,34.47020927155839
34.800000000000004,34.734854775115856
35.0,34.98157102515947
35.2,35.04984644386332
35.4,35.402830514906505
35.6,35.66240803953774
35.800000000000004,35.86746058824567
36.0,36.14388743039413
36.2,36.25133590441346
36.4,36.32320807711966
36.6,36.81262053651881
36.800000000000004,36.75428896588276
37.0,36.928762125547294
37.2,37.176974929120206
37.4,37.3784210333893
37.6,37.745821818111814
37.800000000000004,37.80347360762584
38.0,38.14024608785822
38.2,38.26810819286453
38.400000000000006,38.335876245265844
38.6,38.537163856159964
38.800000000000004,38.725301892570975
39.0,39.01946645142117
39.2,38.9778407803258
39.400000000000006,39.49489391058208
39.6,39.51322364710961
39.800000000000004,39.56871869387836
40.0,40.07607192775079
40.2,40.28956150531323
40.400000000000006,40.45267842413679
40.6,40.53653898491564
40.800000000000004,40.92595820767374
41.0,40.971231526194885
41.2,41.34306712083869
41.400000000000006,41.324945552291496
41.6,41.575077852032386
41.800000000000004,41.82595883343971
42.0,41.82483331542446
42.2,42.08431990557524
42.400000000000006,42.31269387984296
42.6,42.47138750774742
42.800000000000004,42.85058027199148
43.0,42.91319047932979
43.2,43.30323037234575
43.400000000000006,43.352038145054635
43.6,43.76122518050773
43.800000000000004,43.7727230026673
44.0,44.03307741914729
44.2,44.29441068889717
44.400000000000006,44.44260500328351
44.6,44.70827407519689
44.800000000000004,44.87562200934249
45.0,44.84797374116366
45.2,45.06070294053609
45.400000000000006,45.41458090901556
