time_A_s,time_B_s
0.0,0.1516056458880018
0.2,0.24284231641134665
0.4,0.4458601830350485
0.6000000000000001,0.6169465796375664
0.8,0.8645196308173597
1.0,1.0822591520937355
1.2000000000000002,1.1934438246445538
1.4000000000000001,1.3726185684911996
1.6,1.6897045297786932
1.8,1.761071881428472
2.0,1.8487766329113022
2.2,2.5731677109410027
2.4000000000000004,2.321966087816815
2.6,2.719200680279485
2.8000000000000003,2.8521999313543236
3.0,2.9437206792739476
3.2,3.0780061433607058
3.4000000000000004,3.3594752806351953
3.6,3.530500526626297
3.8000000000000003,3.8113607938204077
4.0,4.0099181452417385
4.2,4.278762727796301
4.4,4.270657023616262
4.6000000000000005,4.6350927137798905
4.800000000000001,4.914854532164083
5.0,5.051624043522859
5.2,5.281554920402668
5.4,5.446894928816337
5.6000000000000005,5.459748900801106
5.800000000000001,6.053745374836099
6.0,6.069383079868942
6.2,6.201717821371401
6.4,6.371779766039961
6.6000000000000005,6.6070125892736895
6.800000000000001,6.829399945648118
7.0,7.043837266135265
7.2,7.22005597056616
7.4,7.3473374994301555
7.6000000000000005,7.576046729805935
7.800000000000001,8.041598531148725
8.0,7.973252704641041
8.200000000000001,8.120448952019025
8.4,8.443151815658364
8.6,8.627216157613978
8.8,8.926108263671267
9.0,8.926869887781086
9.200000000000001,9.239436409057593
9.4,9.493560865543236
9.600000000000001,9.695837057207623
9.8,10.067649769500067
10.0,9.906669692899536
10.200000000000001,10.317951260883362
10.4,10.283169595947063
10.600000000000001,10.546307321221786
10.8,10.746711723280612
11.0,10.929039006910012
11.200000000000001,11.292456337946463
11.4,11.366248247637689
11.600000000000001,11.755237194558955
11.8,11.736619790752933
12.0,11.97551854864221
12.200000000000001,12.142024907232981
12.4,12.328153457480019
12.600000000000001,12.58059336054737
12.8,12.747786920979872
13.0,13.055535847285357
13.200000000000001,13.184894565217974
13.4,13.370870840660698
13.600000000000001,13.571371130619116
13.8,13.881877269102217
14.0,13.929461968495792
14.200000000000001,14.10924593190769
14.4,14.472873857811202
14.600000000000001,14.718287981885144
14.8,14.92830537252749
15.0,15.151503719445241
15.200000000000001,15.312276984550428
15.4,15.252202801006378
15.600000000000001,15.648990826319363
15.8,15.850821805414789
16.0,16.048319999552962
16.2,16.129701099499986
16.400000000000002,16.2415181788592
16.6,16.482394520702773
16.8,16.718500809095875
17.0,17.138055883736804
17.2,17.325593031234906
17.400000000000002,17.512801487633638
17.6,17.557924749016635
17.8,17.753686237952493
18.0,17.922913809840924
18.2,18.15990194924039
18.400000000000002,18.422310635089175
18.6,18.620114476034274
18.8,18.83652814650928
19.0,18.997592728724772
19.200000000000003,19.212504979942878
19.400000000000002,19.46773563880368
19.6,19.568571959991072
19.8,19.787298711320098
20.0,20.084449818028858
20.200000000000003,20.307440737781313
20.400000000000002,20.41519679535559
20.6,20.399188134320873
20.8,20.758818855386977
21.0,21.005192921726692
21.200000000000003,21.324170292089324
21.400000000000002,21.47997407660354
21.6,21.574056392913366
21.8,21.858645443904948
22.0,22.10014081544524
22.200000000000003,22.370688802892918
22.400000000000002,22.46512402691085
22.6,22.692917924527432
22.8,22.85639113101603
23.0,22.866982088600317
23.200000000000003,23.151696728197038
23.400000000000002,23.415689815745445
23.6,23.558084708536597
23.8,23.76910797741623
24.0,23.976130270048813
24.200000000000003,24.123078031594343
24.400000000000002,24.40403915407701
24.6,24.684222151078774
24.8,24.778917145113247
25.0,25.0877516197525
25.200000000000003,25.11093794445105
25.400000000000002,25.348743710235635
25.6,25.69611259952108
25.8,25.873529596304913
26.0,25.96445140214538
26.200000000000003,26.325903082860755
26.400000000000002,26.329556635154045
26.6,26.6544994270882
26.8,26.96498419366487
27.0,27.141858897076684
27.200000000000003,27.183729600453358
