time_A_s,time_B_s
0.0,-0.07899575471014389
0.2,0.24350542069893077
0.4,0.19516701589355376
0.6000000000000001,0.22520383795899646
0.8,0.8778816047141167
1.0,1.0839395565496897
1.2000000000000002,1.164639800562971
1.4000000000000001,1.3790460311442987
1.6,1.6788710885257063
1.8,1.8554953030745653
2.0,1.8989137810771446
2.2,2.189441141853397
2.4000000000000004,2.4036413007242974
2.6,2.546433287083827
2.8000000000000003,2.765805667315355
3.0,3.004568843080793
3.2,3.2603045967895157
3.4000000000000004,3.2766090612067327
3.6,3.5935224876348095
3.8000000000000003,3.850336827595157
4.0,4.027018927295077
4.2,4.114388073340034
4.4,4.273106695192322
4.6000000000000005,4.447942921959069
4.800000000000001,4.788128352024029
5.0,4.931610195496028
5.2,5.060871552560249
5.4,5.536923546746533
5.6000000000000005,5.639219697916801
5.800000000000001,5.716400459171604
6.0,6.063065196253766
6.2,6.174411404195063
6.4,6.377152960947552
6.6000000000000005,6.6461275776494695
6.800000000000001,6.844067189698724
7.0,7.101285551169085
7.2,7.299967677194557
7.4,7.281886172424497
7.6000000000000005,7.6751911263658545
7.800000000000001,7.756339770352345
8.0,8.176940362363922
8.200000000000001,8.174784373575577
8.4,8.417282094657255
8.6,8.541018528460818
8.8,8.877695280681591
9.0,9.104821839400348
9.200000000000001,9.279278492513077
9.4,9.603186016747754
9.600000000000001,9.516579881037226
9.8,9.707221645361123
10.0,9.946276655128685
10.200000000000001,10.194378931918394
10.4,10.308337523618935
10.600000000000001,10.602238713324946
10.8,10.91848469491844
11.0,11.033443873843394
11.200000000000001,11.214007810812884
11.4,11.367579693055742
11.600000000000001,11.594004235331298
11.8,11.863551965689009
12.0,11.973012382930065
12.200000000000001,12.063544025605506
12.4,12.345700513491398
12.600000000000001,12.544504469403744
12.8,12.835171553262867
13.0,12.887892987151858
13.200000000000001,13.302832049780777
13.4,13.532080609009142
13.600000000000001,13.632178493949638
13.8,13.814710218710895
14.0,14.014110190066091
14.200000000000001,14.374205173589909
14.4,14.444279644565283
14.600000000000001,14.607216439257565
14.8,14.925674636415266
