time_A_s,time_B_s
0.0,-0.10024918836590493
0.2,0.16867781497699005
0.4,0.4190998672329924
0.6000000000000001,0.6524961621210609
0.8,0.7774786757304774
1.0,0.9629256055940931
1.2000000000000002,1.37911492252027
1.4000000000000001,1.411497244139013
1.6,1.58410517224327
1.8,1.8576880912310387
2.0,2.0823900270532865
2.2,2.188020014571076
2.4000000000000004,2.4493849196472195
2.6,2.5382103961573406
2.8000000000000003,2.7218650983620467
3.0,3.0088553954488164
3.2,3.22629597606436
3.4000000000000004,3.313565798431535
3.6,3.514925051077959
3.8000000000000003,3.626200955568383
4.0,4.166687145495403
4.2,4.276403062603772
4.4,4.391251761327764
4.6000000000000005,4.616539000065458
4.800000000000001,4.858779109707453
5.0,5.01649779047297
5.2,5.190671533179812
5.4,5.343043240701393
5.6000000000000005,5.687985949164474
5.800000000000001,5.7295616709977395
6.0,6.020149567495409
6.2,6.288110514070004
6.4,6.355035368350043
6.6000000000000005,6.521330775138136
6.800000000000001,6.523693252351233
7.0,7.041053505222819
7.2,7.426457116704941
7.4,7.461990833998419
7.6000000000000005,7.684250281788587
7.800000000000001,7.756282405941021
8.0,7.818260834933381
8.200000000000001,8.250952177562114
8.4,8.369830909915251
8.6,8.513683822494363
8.8,8.84216322525297
9.0,9.063217885646225
9.200000000000001,9.058489775289559
9.4,9.458414583230454
9.600000000000001,9.604620363431554
9.8,9.851537584950611
10.0,10.019559505180275
10.200000000000001,10.303673780454574
10.4,10.324592342335187
10.600000000000001,10.624451526918262
10.8,10.739868370004913
11.0,10.968919602097445
11.200000000000001,11.128307917215478
11.4,11.477880512693003
11.600000000000001,11.642360935686561
11.8,11.715565997964553
12.0,11.98318176551594
12.200000000000001,12.302930065297303
12.4,12.359236900035343
12.600000000000001,12.693311586564754
12.8,12.643402109109832
13.0,13.071431105566534
13.200000000000001,13.204896744471906
13.4,13.334101748906583
13.600000000000001,13.690112916759077
13.8,13.747705327307065
14.0,14.023631597860955
14.200000000000001,14.257006251222576
14.4,14.31896470933877
14.600000000000001,14.52460528203843
14.8,14.82850748352504
15.0,15.123301198616232
15.200000000000001,15.155004718451645
15.4,15.451038972562214
15.600000000000001,15.526970181022605
15.8,15.884512487095645
16.0,16.011452960469217
16.2,16.112873346867676
16.400000000000002,16.28933961120142
16.6,16.661115660907036
16.8,16.87708584990099
17.0,17.03729625499457
17.2,17.13804550881411
17.400000000000002,17.455456643638673
17.6,17.57418972194734
17.8,17.86748354402626
18.0,18.031983208454726
18.2,18.35696886139747
18.400000000000002,18.420430518572147
18.6,18.71982328250682
18.8,18.79915647235747
19.0,19.12386367569316
19.200000000000003,19.301814369695162
19.400000000000002,19.340139945457288
19.6,19.59705563138371
19.8,19.702216821099103
20.0,19.94922513953942
20.200000000000003,20.1988203326597
20.400000000000002,20.369388925854306
20.6,20.682123971363108
20.8,20.842769855536734
21.0,20.969297215610066
21.200000000000003,21.042351966892138
21.400000000000002,21.34324675258722
21.6,21.6118131466408
21.8,21.767724030114554
22.0,21.859228720227982
22.200000000000003,22.30207271401496
22.400000000000002,22.479554966064736
22.6,22.589873873890465
22.8,22.81448941801281
23.0,23.062580566272274
23.200000000000003,23.142953560946065
23.400000000000002,23.399478730375492
23.6,23.51652095673434
23.8,23.8144941943786
24.0,23.96667534532422
24.200000000000003,24.198179111127892
24.400000000000002,24.334774425932878
24.6,24.57438241106097
24.8,24.84287733269896
25.0,25.04278925574371
25.200000000000003,25.258501363511023
25.400000000000002,25.305820882122042
25.6,25.64032535683452
25.8,25.665291266391325
26.0,25.90585888521916
26.200000000000003,26.276360055522833
26.400000000000002,26.414169364516457
26.6,26.501529959867277
26.8,26.74314825552155
27.0,26.916278633744415
27.200000000000003,27.255761333789135
27.400000000000002,27.306825587217176
27.6,27.676968161992654
27.8,27.772595121208216
28.0,27.9839429834912
28.200000000000003,28.19377236490122
28.400000000000002,28.499267808549924
28.6,28.533742105001945
28.8,28.991914008963
29.0,28.929772911236306
29.200000000000003,29.294724476505856
29.400000000000002,29.44993505779967
29.6,29.569283610581394
29.8,29.950963161928687
30.0,30.004221742564237
30.200000000000003,30.133668388425928
30.400000000000002,30.452815988422472
30.6,30.46321419923962
30.8,30.963555292143422
31.0,31.020018789989
31.200000000000003,31.31025924803401
31.400000000000002,31.310222094476995
31.6,31.69141466443081
31.8,31.653958401089213
32.0,32.137249492190726
32.2,32.10189373366015
32.4,32.34343281317911
32.6,32.60185448958134
32.800000000000004,32.861238813809074
33.0,32.95576160147374
33.2,33.216990487318135
33.4,33.276016111615256
33.6,33.4589606629866
33.800000000000004,33.91254214540645
34.0,33.99973956197046
34.2,34.097120069554045
34.4,34.44640470617555
34.6,34.598162826810125
34.800000000000004,34.72192296209209
35.0,34.989808312405316
35.2,35.26021903213324
35.4,35.38842773096899
35.6,35.57931239628737
35.800000000000004,35.744661874657744
36.0,36.138829288934254
36.2,36.11692442780815
36.4,36.3047641103373
36.6,36.54156040863388
36.800000000000004,36.87350961731231
37.0,36.962399467404154
37.2,37.21743553641424
37.4,37.477118095744885
37.6,37.696363495134236
37.800000000000004,37.90994529825003
38.0,37.92316897795552
38.2,38.289457209079515
38.400000000000006,38.359512777853794
38.6,38.62676790703404
38.800000000000004,38.8262484089304
39.0,39.035746782810435
39.2,39.26422030743089
39.400000000000006,39.3857801841067
39.6,39.5668229480228
39.800000000000004,39.824878783506826
40.0,40.00669285508057
40.2,40.22445217602803
40.400000000000006,40.51211309802253
40.6,40.511814164239645
40.800000000000004,40.79729198468024
41.0,41.031446532213856
41.2,41.2428932525129
41.400000000000006,41.37919485080518
41.6,41.61763629950664
41.800000000000004,41.65947215252861
42.0,42.01083275711313
42.2,42.16776647822053
42.400000000000006,42.28807592586964
42.6,42.6417416791198
42.800000000000004,42.70689681616799
43.0,42.908828122487776
43.2,43.20633483125007
43.400000000000006,43.35731759555349
43.6,43.51898010452499
43.800000000000004,43.80819008548295
44.0,43.951290317039415
44.2,44.04483415516145
44.400000000000006,44.45237618370985
44.6,44.53804046874533
44.800000000000004,44.81768432856633
45.0,45.07940066805645
45.2,45.23175578952075
45.400000000000006,45.39988636836528
45.6,45.68306982360126
45.800000000000004,45.81496506496186
46.0,45.90688415605016
46.2,46.223491770097475
46.400000000000006,46.41099200209367
46.6,46.558963526262225
46.800000000000004,46.727447766961085
47.0,47.06198398408623
47.2,47.09867055467178
47.400000000000006,47.33943784478375
47.6,47.71440230185753
47.800000000000004,47.69401167721768
48.0,47.941723154708804
48.2,48.21228068851383
48.400000000000006,48.47953329064688
48.6,48.57505832861975
48.800000000000004,48.77987662816012
49.0,49.02501726548401
49.2,49.14275461105768
49.400000000000006,49.46615729650017
49.6,49.7195224736284
49.800000000000004,49.85264987543912
50.0,50.00485010384328
50.2,50.12866464451882
50.400000000000006,50.42960591300529
50.6,50.62699910756074
50.800000000000004,50.82889861322066
51.0,51.040827958386096
51.2,51.133288790490454
51.400000000000006,51.34504181774509
51.6,51.593058106969686
51.800000000000004,51.84313940842761
52.0,51.98802781565166
52.2,52.15907255120714
52.400000000000006,52.425039830035296
52.6,52.59665677691568
52.800000000000004,52.75592928424601
53.0,53.007068792521935
53.2,53.16372507125859
53.400000000000006,53.43652782436527
53.6,53.61507824749586
53.800000000000004,53.881937714511096
54.0,53.986427849050216
54.2,54.23134490170896
54.400000000000006,54.39772575108353
54.6,54.63838676919583
54.800000000000004,54.853374486086295
55.0,54.93179840273284
55.2,55.21676961958734
55.400000000000006,55.42359080362867
55.6,55.609675134227764
55.800000000000004,55.85209343660049
56.0,55.950688819572136
56.2,56.22806858606065
56.400000000000006,56.44859784396772
56.6,56.5671777772555
56.800000000000004,56.74792170780765
57.0,56.99487912902517
57.2,57.218649250658196
57.400000000000006,57.426646129533005
57.6,57.50208056019637
57.800000000000004,57.72390261018778
58.0,57.99180059383983
58.2,58.18940769827271
58.400000000000006,58.459959379229495
58.6,58.642284866960686
58.800000000000004,58.81789925571397
59.0,59.003059752022665
59.2,59.20160015885529
59.400000000000006,59.357682801734256
59.6,59.602252513496474
59.800000000000004,59.811507836081766
60.0,59.967917172966935
60.2,60.17602022917978
60.400000000000006,60.39972527268486
60.6,60.596398225267464
60.800000000000004,60.80323152443904
61.0,60.919858048541684
61.2,61.257785960819916
61.400000000000006,61.421525925572105
61.6,61.6018531433533
61.800000000000004,61.83826252027763
62.0,62.05089280945638
62.2,62.09771787674975
62.400000000000006,62.39038918469298
62.6,62.59672719404048
62.800000000000004,62.82076177424146
63.0,62.97577847398082
63.2,63.26285636163855
63.400000000000006,63.37233292154167
63.6,63.58272925197234
63.800000000000004,63.812460219693136
64.0,63.98818946841209
64.2,64.1436066985606
64.4,64.41329068812625
64.60000000000001,64.63642870077204
64.8,64.80666635788245
65.0,65.02374065980148
65.2,65.18943398400098
65.4,65.33769414385208
65.60000000000001,65.60178685165553
65.8,65.8047673020345
66.0,65.97747700913978
66.2,66.19861052943142
66.4,66.41428998401311
66.60000000000001,66.65246895133791
66.8,66.76992182281367
67.0,66.9225867385095
67.2,67.24777596732793
67.4,67.35606288377468
67.60000000000001,67.58911715419515
67.8,67.87856368988703
68.0,67.96893573492181
68.2,68.15040746688744
68.4,68.34572880040237
68.60000000000001,68.62720407073219
68.8,68.83018213640781
69.0,69.00032742031425
69.2,69.22202711096004
69.4,69.43620609263893
69.60000000000001,69.63358804521177
69.8,69.82816180928113
70.0,70.01001508915385
70.2,70.14140225154729
70.4,70.40575048729204
70.60000000000001,70.61885836448086
70.8,70.8022829146616
71.0,71.01671744685721
71.2,71.23141915145962
71.4,71.38869498912611
71.60000000000001,71.59586727909914
71.8,71.81222341590787
72.0,71.98516692699232
72.2,72.17427519674504
72.4,72.38559367624453
72.60000000000001,72.59574582357887
72.8,72.85953428353271
73.0,72.98759163758672
73.2,73.2645864920301
73.4,73.41899803574066
73.60000000000001,73.5754385112357
73.8,73.82555812236191
74.0,74.0007483818436
74.2,74.28077569917123
74.4,74.38503262171902
74.60000000000001,74.57836778086427
74.8,74.78957499495142
75.0,75.0202766997202
75.2,75.17609969647692
75.4,75.32287361947819
75.60000000000001,75.54969860375584
75.8,75.82136590677332
76.0,75.98456186878619
76.2,76.16299575364064
76.4,76.3819711684209
76.60000000000001,76.64774703005611
76.80000000000001,76.77722901004216
77.0,77.02477829251055
77.2,77.1809345106597
77.4,77.37685556040236
77.60000000000001,77.58027571208949
77.80000000000001,77.86012856348528
78.0,77.94893640846661
78.2,78.20209593291304
78.4,78.40465769976548
78.60000000000001,78.56986881302313
78.80000000000001,78.8182750203198
79.0,79.01127728282538
79.2,79.24230758408414
79.4,79.3969357648125
79.60000000000001,79.59221856028398
79.80000000000001,79.79279069007238
80.0,80.00821274328338
80.2,80.18083486412274
80.4,80.36258765920687
80.60000000000001,80.62010000426953
80.80000000000001,80.81054513439577
81.0,81.02907934032343
81.2,81.17947405475718
81.4,81.39260951350956
81.60000000000001,81.62539783613565
81.80000000000001,81.8062726339855
82.0,81.9900863113498
82.2,82.19897647908645
82.4,82.42180696797666
82.60000000000001,82.62198274483784
82.80000000000001,82.80154253388841
83.0,83.02090700422023
83.2,83.22159475982674
83.4,83.36104527506058
83.60000000000001,83.60887882269023
83.80000000000001,83.81249151829644
84.0,83.99687809635951
84.2,84.18713492240008
84.4,84.40196780637481
84.60000000000001,84.62758436489786
84.80000000000001,84.78653419218075
85.0,84.9851190678753
85.2,85.1614088423482
85.4,85.39934931635536
85.60000000000001,85.5902626085954
85.80000000000001,85.7831383750811
86.0,85.9722021270477
86.2,86.21080580429565
86.4,86.39792323787557
86.60000000000001,86.61744911469059
86.80000000000001,86.78532100925132
87.0,87.00352803111258
87.2,87.2117701685341
87.4,87.37360376809794
87.60000000000001,87.61442083524257
87.80000000000001,87.79787562741102
88.0,87.99420391185458
88.2,88.21759917177206
88.4,88.39589432342083
88.60000000000001,88.58536032375314
88.80000000000001,88.7872796705992
89.0,89.00934609952955
89.2,89.20880782480185
89.4,89.41554669193947
89.60000000000001,89.61587819918702
89.80000000000001,89.81753310025583
90.0,89.9960283279671
90.2,90.207193152521
90.4,90.39017869378849
90.60000000000001,90.57696967590465
90.80000000000001,90.77759873349507
91.0,90.99934299254794
91.2,91.17080080627687
91.4,91.39761761463986
91.60000000000001,91.60199768742555
91.80000000000001,91.78576934584135
92.0,92.01107118235227
92.2,92.19708440176532
92.4,92.39282945091935
92.60000000000001,92.59190455049846
92.80000000000001,92.79602985305091
93.0,93.00502746078833
93.2,93.22408267807077
93.4,93.39414959613237
93.60000000000001,93.58954646974468
93.80000000000001,93.81985011138342
94.0,94.00077382646607
94.2,94.21763332462608
94.4,94.39113507296909
94.60000000000001,94.596152645838
94.80000000000001,94.80245287027735
95.0,95.02990512782398
95.2,95.21489173826848
95.4,95.40353296016774
95.60000000000001,95.59934623798284
95.80000000000001,95.79231414610672
96.0,95.99066105637597
96.2,96.20220490197957
96.4,96.39308518273249
96.60000000000001,96.59666310009239
96.80000000000001,96.8084678806493
97.0,96.99148315807022
97.2,97.19314676093484
97.4,97.39473373501248
97.60000000000001,97.59735542123413
97.80000000000001,97.80397320608283
98.0,97.99582733684639
98.2,98.19796292367626
98.4,98.39330010862655
98.60000000000001,98.60179814010444
98.80000000000001,98.79542812889366
99.0,98.99781635051903
99.2,99.20029731294512
99.4,99.39916821037689
99.60000000000001,99.60064395702312
99.80000000000001,99.7965550778138
100.0,100.00497934331834
100.2,100.19915874799922
100.4,100.4048725624418
100.60000000000001,100.60995640637901
100.80000000000001,100.80634571485977
101.0,100.99194371031818
101.2,101.19637772452941
101.4,101.40178932291403
101.60000000000001,101.60007893753355
101.80000000000001,101.80168492995853
102.0,102.0046414018955
102.2,102.20280967486886
102.4,102.40298956982028
102.60000000000001,102.59300259896605
102.80000000000001,102.80471505476723
103.0,102.99216668562441
103.2,103.19543123534443
103.4,103.39847353004207
103.60000000000001,103.59881252576756
103.80000000000001,103.79557425641522
104.0,103.99553147768735
104.2,104.20048930169891
104.4,104.39918864909055
104.60000000000001,104.6076075264719
104.80000000000001,104.80659533624839
105.0,105.0039383068747
105.2,105.20239802526571
105.4,105.39355040856873
105.60000000000001,105.60087767250363
105.80000000000001,105.79811047872602
106.0,105.99934654950428
106.2,106.20738900311642
106.4,106.40171314952781
106.60000000000001,106.5939534548636
106.80000000000001,106.80476952372847
107.0,106.99987693515293
107.2,107.2027737200906
107.4,107.39695772076028
107.60000000000001,107.59618049627898
107.80000000000001,107.79955418551874
108.0,107.99223868273532
108.2,108.20231016063545
108.4,108.39146664742222
108.60000000000001,108.59654674655745
108.80000000000001,108.80178224529088
109.0,109.00176688377091
109.2,109.19793418720484
109.4,109.39730919183145
109.60000000000001,109.59973632990283
109.80000000000001,109.80470966110764
110.0,110.00736267246809
110.2,110.19818864510533
110.4,110.39324022438741
110.60000000000001,110.59814664075395
110.80000000000001,110.80083305159367
111.0,110.99941384370192
111.2,111.19162472762696
111.4,111.4007554008986
111.60000000000001,111.59561419982067
111.80000000000001,111.79152411457132
112.0,111.99406284814395
112.2,112.19222740736087
112.4,112.39829865551614
112.60000000000001,112.6073158287221
112.80000000000001,112.79747851892343
113.0,113.00441327310968
113.2,113.19585990697416
113.4,113.39700015689317
113.60000000000001,113.60463405552834
113.80000000000001,113.80647734450584
114.0,114.00660159513411
114.2,114.19818062668165
114.4,114.39901911438987
114.60000000000001,114.60519997481738
114.80000000000001,114.79341791737457
115.0,114.98966884197583
115.2,115.20129192811527
115.4,115.40539010569023
115.60000000000001,115.60206063677369
115.80000000000001,115.80770636837578
116.0,115.99917115759577
116.2,116.19509152732414
116.4,116.40178396278908
116.60000000000001,116.61045252898484
116.80000000000001,116.79921624882472
117.0,116.99221654123403
117.2,117.1996173651783
117.4,117.39746684943132
117.60000000000001,117.6037651526991
117.80000000000001,117.80441872746735
118.0,118.00415516778335
118.2,118.20202053571026
118.4,118.40090876467262
118.60000000000001,118.60112370245862
118.80000000000001,118.80101230560874
119.0,119.00158607957977
119.2,119.19766014977453
119.4,119.40974861159931
119.60000000000001,119.6046600625544
119.80000000000001,119.80132202205706
120.0,120.00397441722899
120.2,120.19645615341595
120.4,120.39492004357675
120.60000000000001,120.60019569988286
120.80000000000001,120.79276497678059
121.0,120.99996575114784
121.2,121.20013930918226
121.4,121.40468385714135
121.60000000000001,121.59387188903624
121.80000000000001,121.80232822279874
122.0,121.99691592194058
122.2,122.20463857203136
122.4,122.39698924343597
122.60000000000001,122.59964711459375
122.80000000000001,122.79610002236299
123.0,123.002918357826
123.2,123.19703525334161
123.4,123.3999458610275
123.60000000000001,123.5993202624887
123.80000000000001,123.79912453326102
124.0,124.00059860852684
124.2,124.19518698543617
124.4,124.40818556582818
124.60000000000001,124.590635833169
124.80000000000001,124.79552999705335
125.0,124.99614141866815
